SRRL BMS Dew Point Temperature,SRRL BMS Diffuse Horizontal Irradiance,SRRL BMS Direct Normal Irradiance,SRRL BMS Dry Bulb Temperature,SRRL BMS Global Horizontal Irradiance,SRRL BMS Relative Humidity,SRRL BMS Wind Speed at 19',day_of_week,weekend,hour,minute,usage
16.653098138933494,-1.278022050857544,0.1351764053106308,54.698001861572266,-1.7994780540466309,20.270000457763672,11.185007095336914,2.0,0.0,0.0,23.0,103.98
16.77765397361848,-1.272995948791504,0.0259954296052455,54.71599960327149,-1.7185330390930176,20.3799991607666,12.527207374572754,2.0,0.0,0.0,24.0,103.99
16.901680805023936,-1.2557380199432373,-0.150773599743843,54.73400115966797,-1.6820310354232788,20.489999771118164,13.925333023071287,2.0,0.0,0.0,25.0,104.0
17.01219546410305,-1.2327500581741333,-0.4055294096469879,54.78799819946289,-1.6692830324172974,20.559999465942383,15.603084564208984,2.0,0.0,0.0,26.0,103.46
17.462195371563034,-1.2156349420547483,-0.7590693831443787,55.00400161743164,-1.5944010019302368,20.850000381469727,12.889601707458496,2.0,0.0,0.0,27.0,102.92
18.454757929354237,-1.2594130039215088,-1.149003028869629,55.59799957275391,-1.5565179586410522,21.40999984741211,15.37938404083252,2.0,0.0,0.0,28.0,102.38
17.97234713821169,-1.3306100368499756,-1.6637170314788818,56.19200134277344,-1.489117980003357,20.46999931335449,13.952177047729492,2.0,0.0,0.0,29.0,101.84
18.110168596776333,-1.3789000511169434,-1.7417060136795044,56.44400024414063,-1.4577909708023071,20.420000076293945,13.50477695465088,2.0,0.0,0.0,30.0,101.3
18.348650698271477,-1.4877190589904783,-1.975667953491211,56.80400085449219,-1.4426850080490112,20.38999938964844,13.422008514404297,2.0,0.0,0.0,31.0,100.4
18.19198657601923,-1.5802719593048096,-2.147239923477173,57.25400161743164,-1.4407540559768677,19.90999984741211,10.708525657653809,2.0,0.0,0.0,32.0,99.5
17.705159690478972,-1.618826985359192,-1.8820780515670776,57.43399810791016,-1.4483649730682373,19.31999969482422,11.21408748626709,2.0,0.0,0.0,33.0,98.6
17.304054767085578,-1.642928957939148,-0.9046441912651062,56.89400100708008,-1.5722010135650637,19.31999969482422,10.849456787109377,2.0,0.0,0.0,34.0,97.7
17.17498746748119,-1.6256259679794312,-0.0675882995128631,56.209999084472656,-1.7321959733963013,19.68000030517578,9.33948040008545,2.0,0.0,0.0,35.0,96.8
17.14116508106436,-1.5868170261383057,0.4575195014476776,55.70600128173828,-1.885550022125244,20.01000022888184,7.634885787963867,2.0,0.0,0.0,36.0,96.95
17.036403584669237,-1.5154329538345337,0.7850611209869385,55.29199981689453,-1.9637830257415767,20.209999084472656,6.907860279083252,2.0,0.0,0.0,37.0,97.1
16.99629609911697,-1.4470679759979248,0.9358342885971068,54.91400146484375,-2.023588895797729,20.450000762939453,8.194135665893555,2.0,0.0,0.0,38.0,97.25
17.2103459058204,-1.3864010572433472,0.7122756242752075,54.73400115966797,-2.029242038726806,20.799999237060547,10.2052001953125,2.0,0.0,0.0,39.0,97.4
17.208475972989998,-1.3681639432907104,0.1403755992650985,54.82400131225586,-1.954880952835083,20.729999542236328,7.746735572814941,2.0,0.0,0.0,40.0,97.55
17.097428527465496,-1.3572150468826294,-0.1663711965084076,55.07600021362305,-1.8849560022354128,20.43000030517578,5.901209354400635,2.0,0.0,0.0,41.0,98.33
16.975957456011514,-1.3420920372009275,0.0571900010108947,54.86000061035156,-1.9007560014724727,20.46999931335449,4.5030837059021,2.0,0.0,0.0,42.0,99.11
16.82507029104575,-1.3167179822921753,0.3587380051612854,54.391998291015625,-1.9549839496612549,20.670000076293945,4.894558906555176,2.0,0.0,0.0,43.0,99.89
16.633362157251444,-1.2989180088043213,0.5511044859886169,53.97800064086914,-1.99344801902771,20.790000915527344,5.704353332519531,2.0,0.0,0.0,44.0,100.67
16.61497161527881,-1.2547039985656738,0.649886429309845,53.74399948120117,-1.979830026626587,20.950000762939453,7.243410587310791,2.0,0.0,0.0,45.0,101.45
16.57402744769245,-1.196408987045288,0.7122743725776672,53.45600128173828,-1.9586100578308103,21.1299991607666,7.997279644012451,2.0,0.0,0.0,46.0,100.33
16.502507554125206,-1.1448630094528198,0.6654821038246155,53.34799957275391,-1.918503999710083,21.13999938964844,6.907860279083252,2.0,0.0,0.0,47.0,99.21
16.458049397779046,-1.1117949485778809,0.5563008785247803,53.2760009765625,-1.876721978187561,21.149999618530277,6.543229103088379,2.0,0.0,0.0,48.0,98.09
16.58944728994349,-1.085847020149231,0.4107278883457184,53.257999420166016,-1.8360860347747805,21.299999237060547,6.4604597091674805,2.0,0.0,0.0,49.0,96.97
16.41334272172291,-1.0732519626617432,0.410728394985199,53.29399871826172,-1.8015700578689573,21.09000015258789,7.997279644012451,2.0,0.0,0.0,50.0,95.85
16.57767078435442,-1.0932459831237793,0.4055298864841461,53.20399856567383,-1.796573042869568,21.32999992370605,6.572309970855713,2.0,0.0,0.0,51.0,97.48
16.612988245493938,-1.1169140338897705,0.3587372004985809,53.060001373291016,-1.8130650520324707,21.479999542236328,4.753627777099609,2.0,0.0,0.0,52.0,99.11
16.683868756195732,-1.149363994598389,0.2651532888412475,52.95199966430664,-1.8833320140838623,21.63999938964844,5.230109214782715,2.0,0.0,0.0,53.0,100.74
16.69585234688382,-1.1728450059890747,0.2183613032102584,52.880001068115234,-1.9051669836044312,21.709999084472656,5.033253192901611,2.0,0.0,0.0,54.0,102.37
16.6604343258868,-1.223268985748291,0.0935837030410766,52.80799865722656,-1.9442110061645508,21.729999542236328,5.565659523010254,2.0,0.0,0.0,55.0,104.0
16.805664463562056,-1.2718850374221802,-0.2859497964382171,52.98799896240234,-1.894304037094116,21.739999771118164,5.621584415435791,2.0,0.0,0.0,56.0,103.81
16.60874011309126,-1.32853102684021,-0.4263249039649963,53.52799987792969,-1.8392959833145144,21.11000061035156,4.753627777099609,2.0,0.0,0.0,57.0,103.62
16.935856592735018,-1.3949249982833862,-0.3639368116855621,53.74399948120117,-1.7973120212554932,21.280000686645508,3.7469773292541504,2.0,0.0,0.0,58.0,103.43
17.197483468927206,-1.4477319717407229,-0.3847326934337616,53.79800033569336,-1.7937860488891602,21.51000022888184,4.838634014129639,2.0,0.0,0.0,59.0,103.24
17.35807283257637,-1.480409026145935,-0.2339587956666946,53.83399963378906,-1.8147549629211424,21.649999618530277,6.740085124969482,2.0,0.0,1.0,0.0,103.05
17.57750075831612,-1.4999170303344729,-0.4055280089378357,53.92399978637695,-1.801468014717102,21.809999465942383,6.404534816741943,2.0,0.0,1.0,1.0,103.03
17.615629216222754,-1.5072360038757324,-0.6134905219078064,54.17599868774414,-1.745411038398743,21.649999618530277,5.1451029777526855,2.0,0.0,1.0,2.0,103.01
17.611592636322467,-1.5128769874572754,-0.4107266068458557,54.15800094604492,-1.7687679529190063,21.65999984741211,4.055683612823486,2.0,0.0,1.0,3.0,102.99
17.292902258527707,-1.5073120594024658,-0.0155972596257925,53.79800033569336,-1.867380976676941,21.61000061035156,4.726783752441406,2.0,0.0,1.0,4.0,102.97
16.985066772589466,-1.4761639833450315,0.2495566010475158,53.402000427246094,-1.9303890466690063,21.600000381469727,3.496433019638061,2.0,0.0,1.0,5.0,102.95
16.97090006375667,-1.4459949731826782,0.3327425122261047,53.13199996948242,-1.9715080261230469,21.799999237060547,4.0825276374816895,2.0,0.0,1.0,6.0,101.77
16.96237855611844,-1.405089020729065,0.2131634950637817,52.93399810791016,-1.956272006034851,21.950000762939453,3.943833351135254,2.0,0.0,1.0,7.0,100.59
16.816195597782855,-1.369387984275818,0.2079638987779617,52.790000915527344,-1.9544949531555176,21.90999984741211,2.836517810821533,2.0,0.0,1.0,8.0,99.41
16.686280375733194,-1.3480390310287476,0.2183618992567062,52.555999755859375,-2.0022430419921875,21.959999084472656,0.0,2.0,0.0,1.0,9.0,98.23
16.661417519167884,-1.334563970565796,0.1819680035114288,52.4119987487793,-1.9952110052108765,22.049999237060547,0.0,2.0,0.0,1.0,10.0,97.05
16.649152927820584,-1.3374279737472534,0.0883843377232551,52.321998596191406,-1.9907959699630735,22.11000061035156,3.8319833278656006,2.0,0.0,1.0,11.0,98.29
16.802356801804585,-1.33445405960083,0.1143798008561134,52.26800155639648,-1.9322110414505005,22.31999969482422,4.753627777099609,2.0,0.0,1.0,12.0,99.53
16.780452966533453,-1.327463984489441,0.0519909188151359,52.141998291015625,-1.9304330348968504,22.399999618530277,5.062334060668945,2.0,0.0,1.0,13.0,100.77
16.72616217386274,-1.330028057098389,-0.0311945006251335,52.03400039672852,-1.9398930072784424,22.43000030517578,3.608283281326294,2.0,0.0,1.0,14.0,102.01
16.74471829994771,-1.3486980199813845,-0.0207963101565837,51.96200180053711,-1.9517560005187988,22.51000022888184,3.99975848197937,2.0,0.0,1.0,15.0,103.25
16.699199386023594,-1.3748339414596558,-0.088384248316288,51.92599868774414,-1.995723009109497,22.489999771118164,3.914752244949341,2.0,0.0,1.0,16.0,103.3
16.61711267392347,-1.3952499628067017,-0.150773599743843,51.88999938964844,-1.9879950284957888,22.43000030517578,4.055683612823486,2.0,0.0,1.0,17.0,103.35
16.612627178372367,-1.4109050035476685,-0.2027647048234939,51.87200164794922,-1.9585319757461548,22.440000534057617,4.950483798980713,2.0,0.0,1.0,18.0,103.4
16.871390757694705,-1.4392149448394775,-0.3431408107280731,51.81800079345703,-1.9455599784851076,22.770000457763672,3.970677375793457,2.0,0.0,1.0,19.0,103.45
16.95304294540867,-1.4540079832077026,-0.3483403921127319,51.88999938964844,-1.8862169981002808,22.799999237060547,3.579202175140381,2.0,0.0,1.0,20.0,103.5
16.839867535234696,-1.4719430208206177,-0.389933705329895,52.15999984741211,-1.88482403755188,22.450000762939453,3.1608829498291016,2.0,0.0,1.0,21.0,102.39
16.73739957959754,-1.4997429847717283,-0.3275443911552429,52.30400085449219,-1.913046956062317,22.21999931335449,2.37793231010437,2.0,0.0,1.0,22.0,101.28
16.852413607088483,-1.5382479429244995,-0.2495568990707397,52.321998596191406,-1.9087640047073364,22.32999992370605,3.2168078422546387,2.0,0.0,1.0,23.0,100.17
16.843213995067906,-1.548125982284546,-0.410728394985199,52.321998596191406,-1.9446940422058103,22.31999969482422,4.250302791595459,2.0,0.0,1.0,24.0,99.06
16.816316416910485,-1.5300869941711426,-0.3847326040267944,52.25,-1.9412829875946045,22.350000381469727,3.635127067565918,2.0,0.0,1.0,25.0,97.95
16.445569066056834,-1.4885849952697754,-0.1403751969337463,52.01599884033203,-1.9427679777145384,22.13999938964844,4.529927730560303,2.0,0.0,1.0,26.0,99.29
16.22223958909214,-1.4475359916687012,0.0519907400012016,51.78200149536133,-1.9383820295333865,22.09000015258789,6.068984508514404,2.0,0.0,1.0,27.0,100.63
15.925789108203713,-1.422382950782776,0.041592601686716,51.47600173950195,-1.934625029563904,22.020000457763672,5.565659523010254,2.0,0.0,1.0,28.0,101.97
15.518706897900204,-1.373218059539795,0.0363934710621833,51.29600143432617,-1.921125054359436,21.729999542236328,6.740085124969482,2.0,0.0,1.0,29.0,103.31
15.400467217642522,-1.3314889669418335,0.124777503311634,51.152000427246094,-1.901170015335083,21.71999931335449,5.901209354400635,2.0,0.0,1.0,30.0,104.65
15.428513437589167,-1.2991310358047483,0.2703511118888855,50.95399856567383,-1.9127229452133176,21.90999984741211,4.614933967590332,2.0,0.0,1.0,31.0,104.64
15.40959757575361,-1.251863956451416,0.3587349951267242,50.68399810791016,-1.96308696269989,22.11000061035156,5.256953239440918,2.0,0.0,1.0,32.0,104.63
15.31488830957665,-1.2230809926986694,0.3847315907478332,50.48600006103516,-1.969328045845032,22.170000076293945,5.089178085327148,2.0,0.0,1.0,33.0,104.62
15.297096574790665,-1.2092859745025637,0.2807505130767822,50.41400146484375,-1.9509880542755127,22.209999084472656,4.977327823638916,2.0,0.0,1.0,34.0,104.61
15.30203803552103,-1.2022509574890137,0.2027646005153656,50.36000061035156,-1.9491610527038572,22.26000022888184,5.174184322357178,2.0,0.0,1.0,35.0,104.6
15.488726862998606,-1.2078059911727903,0.223561406135559,50.23400115966797,-1.945675015449524,22.56999969482422,4.782708644866943,2.0,0.0,1.0,36.0,104.01
15.640635313241107,-1.2191760540008545,0.1975661069154739,50.1259994506836,-1.9122190475463867,22.82999992370605,4.4471588134765625,2.0,0.0,1.0,37.0,103.42
15.801155805819295,-1.2381980419158936,0.036393791437149,50.1259994506836,-1.912621021270752,23.01000022888184,4.670858860015869,2.0,0.0,1.0,38.0,102.83
15.953684865976054,-1.2674239873886108,-0.067588560283184,50.0359992980957,-1.870622992515564,23.26000022888184,4.055683612823486,2.0,0.0,1.0,39.0,102.24
16.062759025457677,-1.300832986831665,-0.1923680007457733,49.891998291015625,-1.8608280420303345,23.51000022888184,4.8095526695251465,2.0,0.0,1.0,40.0,101.75800170898438
15.977868310845082,-1.346634030342102,-0.3587411940097809,49.9640007019043,-1.7823619842529297,23.350000381469727,4.529927730560303,2.0,0.0,1.0,41.0,100.74599929809573
16.07102554097392,-1.400401949882507,-0.5875036716461182,50.305999755859375,-1.7388190031051636,23.15999984741211,3.8879082202911377,2.0,0.0,1.0,42.0,99.77
16.0904720843657,-1.4665989875793457,-0.7226797938346863,50.61199951171875,-1.7249360084533691,22.920000076293945,4.41807746887207,2.0,0.0,1.0,43.0,98.83
16.025817536578455,-1.5204310417175293,-0.8214622139930725,50.88199996948242,-1.7097690105438232,22.6200008392334,5.006409168243408,2.0,0.0,1.0,44.0,97.89
16.030722626738243,-1.5506750345230105,-0.8214628100395203,51.007999420166016,-1.7607100009918213,22.520000457763672,4.726783752441406,2.0,0.0,1.0,45.0,96.95
16.08059582817206,-1.5527349710464478,-0.5978971719741821,50.9900016784668,-1.8137149810791016,22.59000015258789,4.474002838134766,2.0,0.0,1.0,46.0,97.32
16.089299072327453,-1.5358339548110962,-0.4731175005435943,50.917999267578125,-1.8514519929885864,22.65999984741211,5.704353332519531,2.0,0.0,1.0,47.0,97.69
16.095744893239434,-1.5195859670639038,-0.29634889960289,50.66600036621094,-1.9314550161361692,22.8799991607666,5.4538092613220215,2.0,0.0,1.0,48.0,98.06
16.62880515268237,-1.5182199478149414,-0.4211280047893524,50.61199951171875,-1.943542957305908,23.530000686645508,3.8700122833251953,2.0,0.0,1.0,49.0,98.43
16.733662290548097,-1.5255800485610962,-0.5303090810775757,51.2239990234375,-1.82696795463562,23.1200008392334,4.391233444213867,2.0,0.0,1.0,50.0,98.8
16.370476846497144,-1.517204999923706,-0.5719009041786194,51.74599838256836,-1.7688699960708618,22.280000686645508,5.816203594207764,2.0,0.0,1.0,51.0,99.71
16.288359705731096,-1.530316948890686,-0.5667027235031128,51.67399978637695,-1.8085910081863403,22.25,5.95713472366333,2.0,0.0,1.0,52.0,100.62
16.818789580724644,-1.5781760215759275,-0.6134942770004272,51.512001037597656,-1.797294020652771,22.96999931335449,3.970677375793457,2.0,0.0,1.0,53.0,101.53
17.07205328574518,-1.6005860567092896,-0.5199096202850342,51.72800064086914,-1.792984962463379,23.06999969482422,6.013059616088867,2.0,0.0,1.0,54.0,102.44
16.8174591880048,-1.6076509952545166,-0.6290894150733948,51.88999938964844,-1.7673139572143557,22.649999618530277,4.641777992248535,2.0,0.0,1.0,55.0,103.35
16.762113099137395,-1.6073399782180786,-0.696678102016449,52.141998291015625,-1.7513099908828735,22.3799991607666,7.046554088592529,2.0,0.0,1.0,56.0,101.73
16.712530934217835,-1.598073959350586,-0.5978962182998657,52.01599884033203,-1.8205080032348635,22.43000030517578,5.118258953094482,2.0,0.0,1.0,57.0,100.11
16.831104067360304,-1.5958319902420044,-0.6654857993125916,51.90800094604492,-1.855381965637207,22.649999618530277,3.8319833278656006,2.0,0.0,1.0,58.0,98.49
17.621172421430703,-1.5981810092926023,-0.6498891115188599,51.96200180053711,-1.868579983711243,23.489999771118164,4.111608505249023,2.0,0.0,1.0,59.0,96.87
17.686824357260438,-1.6025539636611938,-0.5407081842422485,52.53799819946289,-1.8750180006027224,23.06999969482422,3.802902221679688,2.0,0.0,2.0,0.0,95.25
17.11357661841735,-1.575162053108215,-0.5251114964485168,52.82600021362305,-1.8597749471664429,22.200000762939453,6.62823486328125,2.0,0.0,2.0,1.0,96.8
17.01060539028288,-1.539335012435913,-0.4783186018466949,52.59199905395508,-1.8476680517196653,22.280000686645508,5.872128486633301,2.0,0.0,2.0,2.0,98.35
17.14913074195312,-1.5081239938735962,-0.3171455860137939,52.23199844360352,-1.8885829448699951,22.729999542236328,5.256953239440918,2.0,0.0,2.0,3.0,99.9
17.362589963775683,-1.491932034492493,-0.4159292876720428,52.05199813842773,-1.85700798034668,23.1200008392334,5.256953239440918,2.0,0.0,2.0,4.0,101.45
17.243787642908902,-1.48723304271698,-0.5667027235031128,52.2140007019043,-1.8707120418548584,22.850000381469727,4.4471588134765625,2.0,0.0,2.0,5.0,103.0
17.562162699561743,-1.5268479585647583,-0.5719010233879089,52.26800155639648,-1.8383769989013672,23.15999984741211,1.7896010875701904,2.0,0.0,2.0,6.0,102.71
17.85274701916048,-1.5774110555648804,-0.4211263060569763,52.23199844360352,-1.8217359781265257,23.520000457763672,2.37793231010437,2.0,0.0,2.0,7.0,102.42
18.01624983204221,-1.5989420413970947,-0.343139499425888,52.2859992980957,-1.797755002975464,23.65999984741211,4.279383659362793,2.0,0.0,2.0,8.0,102.13
18.28000161768057,-1.6140849590301514,-0.5874963998794556,52.48400115966797,-1.8236290216445925,23.790000915527344,4.250302791595459,2.0,0.0,2.0,9.0,101.84
19.126333572289884,-1.6526329517364502,-0.8058596849441528,52.95199966430664,-1.8398350477218628,24.36000061035156,3.149697780609131,2.0,0.0,2.0,10.0,101.55
19.52559420947657,-1.6865960359573364,-1.0710150003433228,53.68999862670898,-1.8274129629135127,24.170000076293945,6.487303733825684,2.0,0.0,2.0,11.0,100.69
19.4831265721586,-1.7232249975204468,-1.4037580490112305,54.19400024414063,-1.77265202999115,23.68000030517578,8.194135665893555,2.0,0.0,2.0,12.0,99.83
19.656744332617222,-1.7221620082855225,-1.819682002067566,54.44599914550781,-1.7134840488433838,23.65999984741211,8.276905059814453,2.0,0.0,2.0,13.0,98.97
19.813724792804692,-1.729038953781128,-1.9236680269241333,54.571998596191406,-1.6672040224075315,23.729999542236328,6.990629196166992,2.0,0.0,2.0,14.0,98.11
19.869331762336145,-1.7484370470046997,-1.845680952072144,54.68000030517578,-1.7104129791259766,23.700000762939453,5.592503547668457,2.0,0.0,2.0,15.0,97.25
19.96947327809344,-1.7715239524841309,-1.356963038444519,54.6619987487793,-1.863186955451965,23.82999992370605,3.802902221679688,2.0,0.0,2.0,16.0,96.85
19.91863561013319,-1.770501971244812,-0.8838474154472351,54.571998596191406,-1.8771779537200928,23.850000381469727,5.368803024291992,2.0,0.0,2.0,17.0,96.45
20.00608098714495,-1.7844699621200562,-0.5511046051979065,54.35599899291992,-1.9672149419784544,24.13999938964844,4.782708644866943,2.0,0.0,2.0,18.0,96.05
20.325488313390117,-1.75035297870636,-0.39513099193573,54.24800109863281,-1.9779119491577148,24.61000061035156,4.697702884674072,2.0,0.0,2.0,19.0,95.65
20.324207265185844,-1.7339680194854736,-0.5666999220848083,54.30199813842773,-1.9484989643096924,24.559999465942383,10.681681632995604,2.0,0.0,2.0,20.0,95.25
20.57763271608953,-1.6779710054397583,-1.123003005981445,54.44599914550781,-1.8885420560836792,24.729999542236328,9.17170524597168,2.0,0.0,2.0,21.0,95.25
20.61369679594285,-1.6278259754180908,-1.627316951751709,54.71599960327149,-1.8285319805145264,24.530000686645508,11.65925121307373,2.0,0.0,2.0,22.0,95.25
20.50397649293952,-1.6082099676132202,-1.8976659774780276,54.93199920654297,-1.7159370183944702,24.209999084472656,14.119952201843262,2.0,0.0,2.0,23.0,95.25
20.498674122464973,-1.5934629440307615,-2.0744330883026123,55.130001068115234,-1.6361750364303589,24.030000686645508,13.11330223083496,2.0,0.0,2.0,24.0,95.25
20.575643027831735,-1.5785210132598877,-1.8560709953308103,55.220001220703125,-1.600255012512207,24.040000915527344,11.435550689697266,2.0,0.0,2.0,25.0,95.25
20.901215305852197,-1.5980180501937866,-1.7157000303268433,55.27399826049805,-1.5963929891586304,24.3700008392334,12.386276245117188,2.0,0.0,2.0,26.0,95.31
20.859317510293774,-1.5908490419387815,-1.627316951751709,55.400001525878906,-1.62432599067688,24.209999084472656,13.952177047729492,2.0,0.0,2.0,27.0,95.37
20.885181336328166,-1.5954389572143557,-1.3413690328598022,55.400001525878906,-1.641968011856079,24.239999771118164,15.574003219604492,2.0,0.0,2.0,28.0,95.43
20.836183390273508,-1.5621700286865234,-1.2997779846191406,55.47200012207031,-1.636968016624451,24.1200008392334,13.952177047729492,2.0,0.0,2.0,29.0,95.49
20.74805546688501,-1.5200539827346802,-1.2009929418563845,55.5620002746582,-1.6473220586776731,23.940000534057617,12.135732650756836,2.0,0.0,2.0,30.0,95.55
20.658569672815275,-1.5073349475860596,-0.76426762342453,55.4900016784668,-1.6936739683151243,23.899999618530277,11.603325843811035,2.0,0.0,2.0,31.0,95.68
20.770140537912088,-1.480942964553833,-0.4627206921577453,55.32799911499024,-1.6919289827346802,24.170000076293945,13.86940860748291,2.0,0.0,2.0,32.0,95.81
20.7564799531765,-1.453747034072876,-0.374336302280426,55.310001373291016,-1.6776330471038818,24.170000076293945,14.428658485412598,2.0,0.0,2.0,33.0,95.94
20.90467711665852,-1.3995219469070437,-0.4003322124481201,55.25600051879883,-1.6609890460968018,24.38999938964844,13.50477695465088,2.0,0.0,2.0,34.0,96.07
21.17580007009795,-1.366310954093933,-0.5771027207374573,55.310001373291016,-1.652886986732483,24.65999984741211,17.560461044311523,2.0,0.0,2.0,35.0,96.2
21.13198939462713,-1.3307280540466309,-0.8318578004837036,55.54399871826172,-1.598559021949768,24.399999618530277,14.679203033447266,2.0,0.0,2.0,36.0,97.13
21.238029740230644,-1.328605055809021,-0.7642682194709778,55.61600112915039,-1.5753439664840698,24.459999084472656,17.113059997558594,2.0,0.0,2.0,37.0,98.06
21.03690556034709,-1.3055740594863892,-0.7590677738189697,55.63399887084961,-1.545261025428772,24.209999084472656,15.014753341674805,2.0,0.0,2.0,38.0,98.99
21.072853616854506,-1.293341040611267,-0.5199103951454163,55.66999816894531,-1.534669041633606,24.21999931335449,13.645708084106444,2.0,0.0,2.0,39.0,99.92
21.18156527230485,-1.312214970588684,-0.223561406135559,55.59799957275391,-1.5797410011291504,24.40999984741211,13.225152015686035,2.0,0.0,2.0,40.0,100.85
21.179877589951158,-1.3112130165100098,-0.0155972801148891,55.47200012207031,-1.6243979930877686,24.520000457763672,13.33700180053711,2.0,0.0,2.0,41.0,101.02
21.45839990919065,-1.3036329746246338,-0.0259955208748579,55.38199996948242,-1.6338540315628052,24.93000030517578,16.05048370361328,2.0,0.0,2.0,42.0,101.19
21.75205125285202,-1.2864949703216553,-0.4211269021034241,55.5260009765625,-1.6289089918136597,25.149999618530277,14.70828342437744,2.0,0.0,2.0,43.0,101.36
21.85334033179821,-1.2655960321426392,-0.597895622253418,55.66999816894531,-1.5677969455718994,25.13999938964844,14.4555025100708,2.0,0.0,2.0,44.0,101.53
21.741585081744,-1.28227698802948,-0.5251073241233826,55.6879997253418,-1.579378962516785,24.989999771118164,13.28107738494873,2.0,0.0,2.0,45.0,101.7
21.614287280787853,-1.2888779640197754,-0.4887132942676544,55.742000579833984,-1.631903052330017,24.790000915527344,11.967957496643066,2.0,0.0,2.0,46.0,100.37
21.555564766337085,-1.319362998008728,-0.3327408134937286,55.83200073242188,-1.66497802734375,24.63999938964844,13.33700180053711,2.0,0.0,2.0,47.0,99.04
21.579584323051865,-1.3307609558105469,-0.3067463040351867,55.88600158691406,-1.6622209548950195,24.6200008392334,14.511427879333496,2.0,0.0,2.0,48.0,97.71
